ADLL,RIPL,neuron_to_neuron_exc_syn
ADLR,AIAR,neuron_to_neuron_exc_syn
ADLR,AIBR,neuron_to_neuron_exc_syn
ADLR,ASER,neuron_to_neuron_exc_syn
ADLR,ASHR,neuron_to_neuron_exc_syn
ADLR,AVAR,neuron_to_neuron_exc_syn
ADLR,AVBL,neuron_to_neuron_exc_syn
ADLR,AVBR,neuron_to_neuron_exc_syn
ADLR,AVDL,neuron_to_neuron_exc_syn
ADLR,AVDR,neuron_to_neuron_exc_syn
ADLR,AVJR,neuron_to_neuron_exc_syn
ADLR,AWCR,neuron_to_neuron_exc_syn
ADLR,OLLR,neuron_to_neuron_exc_syn
ADLR,PVCL,neuron_to_neuron_exc_syn
ADLR,RICL,neuron_to_neuron_exc_syn
ADLR,RICR,neuron_to_neuron_exc_syn
AFDL,AINR,neuron_to_neuron_exc_syn
AFDL,AIYL,neuron_to_neuron_exc_syn
AFDR,AIYR,neuron_to_neuron_exc_syn
AFDR,ASER,neuron_to_neuron_exc_syn
AIAL,ADAL,neuron_to_neuron_exc_syn
AIAL,AIBL,neuron_to_neuron_exc_syn
AIAL,AIML,neuron_to_neuron_exc_syn
AIAL,AIZL,neuron_to_neuron_exc_syn
AIAL,ASER,neuron_to_neuron_exc_syn
AIAL,ASGL,neuron_to_neuron_exc_syn
AIAL,ASHL,neuron_to_neuron_exc_syn
AIAL,ASKL,neuron_to_neuron_exc_syn
AIAL,AWCR,neuron_to_neuron_exc_syn
AIAL,HSNL,neuron_to_neuron_exc_syn
AIAL,RIFL,neuron_to_neuron_exc_syn
AIAL,RMGL,neuron_to_neuron_exc_syn
AIAR,ADAR,neuron_to_neuron_exc_syn
AIAR,ADLR,neuron_to_neuron_exc_syn
AIAR,AIBR,neuron_to_neuron_exc_syn
AIAR,AIZR,neuron_to_neuron_exc_syn
AIAR,ASER,neuron_to_neuron_exc_syn
AIAR,ASGR,neuron_to_neuron_exc_syn
AIAR,AWAR,neuron_to_neuron_exc_syn
AIAR,AWCL,neuron_to_neuron_exc_syn
AIAR,AWCR,neuron_to_neuron_exc_syn
AIAR,RIFR,neuron_to_neuron_exc_syn
AIBL,AIYL,neuron_to_neuron_exc_syn
AIBL,ASER,neuron_to_neuron_exc_syn
AIBL,AVAL,neuron_to_neuron_exc_syn
AIBL,AVBL,neuron_to_neuron_exc_syn
AIBL,FLPL,neuron_to_neuron_exc_syn
AIBL,RIBR,neuron_to_neuron_exc_syn
AIBL,RIFL,neuron_to_neuron_exc_syn
AIBL,RIGR,neuron_to_neuron_exc_syn
AIBL,RIML,neuron_to_neuron_exc_syn
AIBL,RIMR,neuron_to_neuron_exc_syn
AIBL,SAADL,neuron_to_neuron_exc_syn
AIBL,SAADR,neuron_to_neuron_exc_syn
AIBL,SMDDR,neuron_to_neuron_exc_syn
AIBR,AVAR,neuron_to_neuron_exc_syn
AIBR,AVBR,neuron_to_neuron_exc_syn
AIBR,AVEL,neuron_to_neuron_exc_syn
AIBR,RIAL,neuron_to_neuron_exc_syn
AIBR,RIBL,neuron_to_neuron_exc_syn
AIBR,RIML,neuron_to_neuron_exc_syn
AIBR,RIMR,neuron_to_neuron_exc_syn
AIBR,SAADL,neuron_to_neuron_exc_syn
AIBR,SMDDL,neuron_to_neuron_exc_syn
AIBR,SMDVL,neuron_to_neuron_exc_syn
AIBR,VB1,neuron_to_neuron_exc_syn
AIML,AIAL,neuron_to_neuron_exc_syn
AIML,ALML,neuron_to_neuron_exc_syn
AIML,ASGL,neuron_to_neuron_exc_syn
AIML,ASKL,neuron_to_neuron_exc_syn
AIML,AVBR,neuron_to_neuron_exc_syn
AIML,AVDL,neuron_to_neuron_exc_syn
AIML,AVDR,neuron_to_neuron_exc_syn
AIML,AVER,neuron_to_neuron_exc_syn
AIML,AVFL,neuron_to_neuron_exc_syn
AIML,AVFR,neuron_to_neuron_exc_syn
AIML,AVHL,neuron_to_neuron_exc_syn
AIML,AVHR,neuron_to_neuron_exc_syn
AIML,AVJL,neuron_to_neuron_exc_syn
AIML,PVQL,neuron_to_neuron_exc_syn
AIML,RIFL,neuron_to_neuron_exc_syn
AIML,SMBVL,neuron_to_neuron_exc_syn
AIMR,AIAR,neuron_to_neuron_exc_syn
AIMR,ASGR,neuron_to_neuron_exc_syn
AIMR,ASJR,neuron_to_neuron_exc_syn
AIMR,ASKR,neuron_to_neuron_exc_syn
AIMR,AVDR,neuron_to_neuron_exc_syn
AIMR,AVFL,neuron_to_neuron_exc_syn
AIMR,AVFR,neuron_to_neuron_exc_syn
AIMR,HSNL,neuron_to_neuron_exc_syn
AIMR,HSNR,neuron_to_neuron_exc_syn
AIMR,OLQDR,neuron_to_neuron_exc_syn
AIMR,PVNR,neuron_to_neuron_exc_syn
AIMR,RIFR,neuron_to_neuron_exc_syn
AIMR,RMGR,neuron_to_neuron_exc_syn
AINL,AFDR,neuron_to_neuron_exc_syn
AINL,ASEL,neuron_to_neuron_exc_syn
AINL,ASGR,neuron_to_neuron_exc_syn
AINL,AUAR,neuron_to_neuron_exc_syn
AINL,BAGL,neuron_to_neuron_exc_syn
AINL,RIBL,neuron_to_neuron_exc_syn
AINL,RIBR,neuron_to_neuron_exc_syn
AINR,AFDL,neuron_to_neuron_exc_syn
AINR,AFDR,neuron_to_neuron_exc_syn
AINR,AIAL,neuron_to_neuron_exc_syn
AINR,AIBL,neuron_to_neuron_exc_syn
AINR,ASEL,neuron_to_neuron_exc_syn
AINR,ASER,neuron_to_neuron_exc_syn
AINR,AUAR,neuron_to_neuron_exc_syn
AINR,BAGR,neuron_to_neuron_exc_syn
AINR,RIBL,neuron_to_neuron_exc_syn
AINR,RID,neuron_to_neuron_exc_syn
AIYL,AIZL,neuron_to_neuron_exc_syn
AIYL,AWAL,neuron_to_neuron_exc_syn
AIYL,AWCL,neuron_to_neuron_exc_syn
AIYL,AWCR,neuron_to_neuron_exc_syn
AIYL,HSNR,neuron_to_neuron_exc_syn
AIYL,RIAL,neuron_to_neuron_exc_syn
AIYL,RIBL,neuron_to_neuron_exc_syn
AIYR,ADFR,neuron_to_neuron_exc_syn
AIYR,AIZR,neuron_to_neuron_exc_syn
AIYR,AWAR,neuron_to_neuron_exc_syn
AIYR,HSNL,neuron_to_neuron_exc_syn
AIYR,RIAR,neuron_to_neuron_exc_syn
AIYR,RIBR,neuron_to_neuron_exc_syn
AIZL,AIAL,neuron_to_neuron_exc_syn
AIZL,AIBL,neuron_to_neuron_exc_syn
AIZL,AIBR,neuron_to_neuron_exc_syn
AIZL,ASEL,neuron_to_neuron_exc_syn
AIZL,AVER,neuron_to_neuron_exc_syn
AIZL,DVA,neuron_to_neuron_exc_syn
AIZL,RIAL,neuron_to_neuron_exc_syn
AIZL,RIGL,neuron_to_neuron_exc_syn
AIZL,RIML,neuron_to_neuron_exc_syn
AIZL,SMBDL,neuron_to_neuron_exc_syn
AIZL,SMBVL,neuron_to_neuron_exc_syn
AIZL,VB2,neuron_to_neuron_exc_syn
AIZR,AIAR,neuron_to_neuron_exc_syn
AIZR,AIBL,neuron_to_neuron_exc_syn
AIZR,AIBR,neuron_to_neuron_exc_syn
AIZR,AVEL,neuron_to_neuron_exc_syn
AIZR,AVER,neuron_to_neuron_exc_syn
AIZR,DVA,neuron_to_neuron_exc_syn
AIZR,RIAR,neuron_to_neuron_exc_syn
AIZR,RIMR,neuron_to_neuron_exc_syn
AIZR,SMBDR,neuron_to_neuron_exc_syn
AIZR,SMBVR,neuron_to_neuron_exc_syn
AIZR,SMDDR,neuron_to_neuron_exc_syn
ALA,ADEL,neuron_to_neuron_exc_syn
ALA,AVAL,neuron_to_neuron_exc_syn
ALA,AVEL,neuron_to_neuron_exc_syn
ALA,AVER,neuron_to_neuron_exc_syn
ALA,RMDR,neuron_to_neuron_exc_syn
ALML,AVDR,neuron_to_neuron_exc_syn
ALML,AVEL,neuron_to_neuron_exc_syn
ALML,BDUL,neuron_to_neuron_exc_syn
ALML,CEPDL,neuron_to_neuron_exc_syn
ALML,CEPVL,neuron_to_neuron_exc_syn
ALML,PVCL,neuron_to_neuron_exc_syn
ALML,PVCR,neuron_to_neuron_exc_syn
ALML,RMDDR,neuron_to_neuron_exc_syn
ALML,RMGL,neuron_to_neuron_exc_syn
ALML,SDQL,neuron_to_neuron_exc_syn
ALMR,BDUR,neuron_to_neuron_exc_syn
ALMR,CEPDR,neuron_to_neuron_exc_syn
ALMR,CEPVR,neuron_to_neuron_exc_syn
ALMR,PVCR,neuron_to_neuron_exc_syn
ALMR,RMDDL,neuron_to_neuron_exc_syn
ALMR,SIADL,neuron_to_neuron_exc_syn
ALNL,SAAVL,neuron_to_neuron_exc_syn
ALNL,SMBDR,neuron_to_neuron_exc_syn
ALNL,SMDVL,neuron_to_neuron_exc_syn
ALNR,ADER,neuron_to_neuron_exc_syn
ALNR,RMHR,neuron_to_neuron_exc_syn
ALNR,SAAVR,neuron_to_neuron_exc_syn
ALNR,SMBDL,neuron_to_neuron_exc_syn
ALNR,SMDDR,neuron_to_neuron_exc_syn
ALNR,SMDVL,neuron_to_neuron_exc_syn
AQR,AVAL,neuron_to_neuron_exc_syn
